,hour,longitude,latitude,value,h3_8,h3_9,h3_10,h3_11,h3_12,h3_,passengername,phone
6833,13,116.4464,39.8889,65,8831aa4705fffff,8931aa47057ffff,8a31aa470567fff,8b31aa470563fff,8c31aa4705639ff,8031fffffffffff,,13800016833
6834,13,116.8694,40.3894,64,8831aabb59fffff,8931aabb593ffff,8a31aabb592ffff,8b31aabb592bfff,8c31aabb592b5ff,8031fffffffffff,,13800016834
6835,13,116.3138,39.9791,64,8831aa50edfffff,8931aa50ec7ffff,8a31aa50ec47fff,8b31aa50ec42fff,8c31aa50ec423ff,8031fffffffffff,,13800016835
6836,13,116.6826,39.9002,64,8831aa72e5fffff,8931aa72e5bffff,8a31aa72e587fff,8b31aa72e585fff,8c31aa72e5857ff,8031fffffffffff,,13800016836
6837,13,116.4967,39.9026,64,8831aa4623fffff,8931aa4622fffff,8a31aa4622f7fff,8b31aa4622f0fff,8c31aa4622f0bff,8031fffffffffff,,13800016837
6838,13,116.295,39.8737,64,8831aa4335fffff,8931aa433cfffff,8a31aa433567fff,8b31aa433cd9fff,8c31aa433cd93ff,8031fffffffffff,,13800016838
6839,13,116.2201,39.9153,64,8831aa5aebfffff,8931aa5aebbffff,8a31aa5aebaffff,8b31aa5aebaefff,8c31aa5aebaedff,8031fffffffffff,,13800016839
6840,13,116.4473,39.8906,64,8831aa4701fffff,8931aa4701bffff,8a31aa4701b7fff,8b31aa4701b3fff,8c31aa4701b3dff,8031fffffffffff,,13800016840
6841,13,116.4481,39.871,64,8831aa4723fffff,8931aa47227ffff,8a31aa472247fff,8b31aa472240fff,8c31aa472240dff,8031fffffffffff,,13800016841
6842,13,116.4524,39.956,64,8831aa55c3fffff,8931aa55c27ffff,8a31aa55c24ffff,8b31aa55c24efff,8c31aa55c24e9ff,8031fffffffffff,,13800016842
6843,13,116.424,39.9103,64,8831aa4291fffff,8931aa42917ffff,8a31aa42914ffff,8b31aa42914dfff,8c31aa42914d9ff,8031fffffffffff,,13800016843
6844,13,116.3789,39.8949,63,8831aa42adfffff,8931aa42ac7ffff,8a31aa42ac67fff,8b31aa42ac64fff,8c31aa42ac643ff,8031fffffffffff,,13800016844
6845,13,116.3339,39.9588,63,8831aa50a3fffff,8931aa50a33ffff,8a31aa50a31ffff,8b31aa50a319fff,8c31aa50a3191ff,8031fffffffffff,,13800016845
6846,13,116.3859,39.9683,63,8831aa5547fffff,8931aa55463ffff,8a31aa554617fff,8b31aa554610fff,8c31aa5546105ff,8031fffffffffff,,13800016846
6847,13,116.3729,40.0038,63,8831aa5767fffff,8931aa57667ffff,8a31aa576677fff,8b31aa576671fff,8c31aa5766719ff,8031fffffffffff,,13800016847
6848,13,116.4271,40.0073,63,8831aa5713fffff,8931aa57127ffff,8a31aa57124ffff,8b31aa57124efff,8c31aa57124e1ff,8031fffffffffff,,13800016848
6849,13,116.4326,39.95,63,8831aa55ebfffff,8931aa55eb3ffff,8a31aa55eb27fff,8b31aa55eb20fff,8c31aa55eb207ff,8031fffffffffff,,13800016849
6850,13,116.3813,39.9769,63,8831aa554dfffff,8931aa554cfffff,8a31aa554ceffff,8b31aa554ceafff,8c31aa554ceabff,8031fffffffffff,,13800016850
6851,13,116.3911,39.9199,63,8831aa42c7fffff,8931aa42c77ffff,8a31aa42c757fff,8b31aa42c755fff,8c31aa42c7553ff,8031fffffffffff,,13800016851
6852,13,116.5973,40.0613,63,8831aa0a41fffff,8931aa0a417ffff,8a31aa0a4147fff,8b31aa0a4143fff,8c31aa0a41435ff,8031fffffffffff,,13800016852
6853,13,113.2397,23.1334,62,884118b747fffff,894118b7473ffff,8a4118b74707fff,8b4118b74700fff,8c4118b74700bff,8041fffffffffff,,13800016853
6854,13,116.371,39.9019,62,8831aa42e5fffff,8931aa42e7bffff,8a31aa42e45ffff,8b31aa42e45bfff,8c31aa42e45b5ff,8031fffffffffff,,13800016854
6855,13,114.2531,30.5689,62,8840a68287fffff,8940a68287bffff,8a40a68287a7fff,8b40a68287a2fff,8c40a68287a21ff,8041fffffffffff,,13800016855
6856,13,116.6533,40.3184,62,8831aa88b1fffff,8931aa88b8fffff,8a31aa88b8dffff,8b31aa88b8d9fff,8c31aa88b8d95ff,8031fffffffffff,,13800016856
6857,13,116.5036,40.004,62,8831aa56b7fffff,8931aa56b47ffff,8a31aa56b44ffff,8b31aa56b448fff,8c31aa56b4481ff,8031fffffffffff,,13800016857
6858,13,116.4422,39.8729,62,8831aa4723fffff,8931aa47233ffff,8a31aa472317fff,8b31aa472316fff,8c31aa472316dff,8031fffffffffff,,13800016858
6859,13,116.6039,40.0885,62,8831aa1887fffff,8931aa18877ffff,8a31aa188747fff,8b31aa188741fff,8c31aa188741dff,8031fffffffffff,,13800016859
6860,13,116.2031,39.9321,62,8831aa5a19fffff,8931aa5a18bffff,8a31aa5a18b7fff,8b31aa5a18b6fff,8c31aa5a18b63ff,8031fffffffffff,,13800016860
6861,13,116.3442,39.9781,62,8831aa5081fffff,8931aa50807ffff,8a31aa508067fff,8b31aa508064fff,8c31aa5080647ff,8031fffffffffff,,13800016861
6862,13,116.4176,39.8644,62,8831aa40d7fffff,8931aa40d6fffff,8a31aa40d6effff,8b31aa40d6ebfff,8c31aa40d6ebbff,8031fffffffffff,,13800016862
6863,13,116.4882,39.981,62,8831aa54ebfffff,8931aa54ea7ffff,8a31aa54ea67fff,8b31aa54ea62fff,8c31aa54ea629ff,8031fffffffffff,,13800016863
6864,13,116.4953,39.9474,62,8831aa4649fffff,8931aa46483ffff,8a31aa4648e7fff,8b31aa4648e4fff,8c31aa4648e41ff,8031fffffffffff,,13800016864
6865,13,116.3823,39.9168,61,8831aa42c5fffff,8931aa42c4fffff,8a31aa42c4d7fff,8b31aa42c4d3fff,8c31aa42c4d37ff,8031fffffffffff,,13800016865
6866,13,116.8465,40.3718,61,8831aabb47fffff,8931aabb463ffff,8a31aabb4617fff,8b31aabb4611fff,8c31aabb4611dff,8031fffffffffff,,13800016866
6867,13,116.3552,39.8738,61,8831aa4003fffff,8931aa40037ffff,8a31aa400357fff,8b31aa400350fff,8c31aa400350bff,8031fffffffffff,,13800016867
6868,13,116.3959,39.8889,61,8831aa42b5fffff,8931aa42a27ffff,8a31aa42b537fff,8b31aa42b536fff,8c31aa42b536dff,8031fffffffffff,,13800016868
6869,13,116.452,39.9227,61,8831aa55b5fffff,8931aa55b57ffff,8a31aa55b567fff,8b31aa55b562fff,8c31aa55b5627ff,8031fffffffffff,,13800016869
6870,13,116.5934,40.0507,61,8831aa0a47fffff,8931aa0a46bffff,8a31aa0a46a7fff,8b31aa0a46a0fff,8c31aa0a46a09ff,8031fffffffffff,,13800016870
6871,13,116.491,39.8944,61,8831aa444dfffff,8931aa444d7ffff,8a31aa444d57fff,8b31aa444d42fff,8c31aa444d425ff,8031fffffffffff,,13800016871
6872,13,116.4899,39.9513,61,8831aa54a7fffff,8931aa54a67ffff,8a31aa54a647fff,8b31aa54a644fff,8c31aa54a6443ff,8031fffffffffff,,13800016872
6873,13,116.5222,40.0291,61,8831aa5691fffff,8931aa56917ffff,8a31aa569177fff,8b31aa569175fff,8c31aa5691757ff,8031fffffffffff,,13800016873
6874,13,116.4238,39.8983,61,8831aa4297fffff,8931aa4769bffff,8a31aa4769b7fff,8b31aa4769b6fff,8c31aa4769b67ff,8031fffffffffff,,13800016874
6875,13,116.3882,39.8678,61,8831aa40c5fffff,8931aa40c7bffff,8a31aa40c45ffff,8b31aa40c45bfff,8c31aa40c45bbff,8031fffffffffff,,13800016875
6876,13,116.2018,39.9332,61,8831aa5a19fffff,8931aa5a1d7ffff,8a31aa5a1997fff,8b31aa5a1992fff,8c31aa5a1992dff,8031fffffffffff,,13800016876
6877,13,116.4564,40.0036,60,8831aa5455fffff,8931aa54547ffff,8a31aa5454effff,8b31aa5454edfff,8c31aa5454edbff,8031fffffffffff,,13800016877
6878,13,116.6388,40.3268,60,8831aa8885fffff,8931aa88847ffff,8a31aa888457fff,8b31aa888455fff,8c31aa8884559ff,8031fffffffffff,,13800016878
6879,13,116.2822,39.9536,60,8831aa51c7fffff,8931aa51c63ffff,8a31aa51c62ffff,8b31aa51c62efff,8c31aa51c62e7ff,8031fffffffffff,,13800016879
6880,13,116.4632,39.9541,60,8831aa55d7fffff,8931aa55d73ffff,8a31aa55d72ffff,8b31aa55d705fff,8c31aa55d705bff,8031fffffffffff,,13800016880
6881,13,116.508,39.9159,60,8831aa4639fffff,8931aa46067ffff,8a31aa46064ffff,8b31aa46064bfff,8c31aa46064b3ff,8031fffffffffff,,13800016881
6882,13,116.382,39.8637,60,8831aa40ebfffff,8931aa40eb3ffff,8a31aa40e84ffff,8b31aa40eb16fff,8c31aa40eb16dff,8031fffffffffff,,13800016882
6883,13,116.2773,39.8688,60,8831aa4327fffff,8931aa43273ffff,8a31aa43271ffff,8b31aa43271bfff,8c31aa43271bdff,8031fffffffffff,,13800016883
6884,13,116.3525,39.9052,60,8831aa4231fffff,8931aa4230fffff,8a31aa4230d7fff,8b31aa4230d0fff,8c31aa4230d07ff,8031fffffffffff,,13800016884
6885,13,116.2516,39.9078,60,8831aa5a95fffff,8931aa5a953ffff,8a31aa5a9537fff,8b31aa5a9c9bfff,8c31aa5a9c9b7ff,8031fffffffffff,,13800016885
6886,13,116.4222,39.9335,60,8831aa55e7fffff,8931aa42db7ffff,8a31aa55e797fff,8b31aa55e792fff,8c31aa55e7921ff,8031fffffffffff,,13800016886
6887,13,116.4693,39.9696,60,8831aa54e5fffff,8931aa54e43ffff,8a31aa54e417fff,8b31aa54e412fff,8c31aa54e4123ff,8031fffffffffff,,13800016887
6888,13,116.4184,39.9247,59,8831aa42d3fffff,8931aa42d33ffff,8a31aa42d307fff,8b31aa42d302fff,8c31aa42d3029ff,8031fffffffffff,,13800016888
6889,13,125.674,42.541,59,88315418d3fffff,89315418d27ffff,8a315418d25ffff,8b315418d25dfff,8c315418d25d3ff,8031fffffffffff,,13800016889
6890,13,116.6393,40.3146,59,8831aa88a3fffff,8931aa88a37ffff,8a31aa88a347fff,8b31aa88a343fff,8c31aa88a343bff,8031fffffffffff,,13800016890
6891,13,116.3901,39.9396,59,8831aa5523fffff,8931aa55223ffff,8a31aa55220ffff,8b31aa552209fff,8c31aa5522099ff,8031fffffffffff,,13800016891
6892,13,113.9978,22.5341,59,88411caac3fffff,89411caac2bffff,8a411caac2a7fff,8b411caac2a5fff,8c411caac2a5dff,8041fffffffffff,,13800016892
6893,13,115.6968,37.7374,59,88319dc5cbfffff,89319dc5cabffff,8a319dc5caa7fff,8b319dc5caa4fff,8c319dc5caa43ff,8031fffffffffff,,13800016893
6894,13,116.3946,39.8621,59,8831aa408dfffff,8931aa408d7ffff,8a31aa408d47fff,8b31aa408d44fff,8c31aa408d443ff,8031fffffffffff,,13800016894
6895,13,116.5333,40.0222,59,8831aa0b45fffff,8931aa0b45bffff,8a31aa0b45a7fff,8b31aa0b45a0fff,8c31aa0b45a1dff,8031fffffffffff,,13800016895
6896,13,116.3667,39.9116,59,8831aa42edfffff,8931aa42ec3ffff,8a31aa42ec27fff,8b31aa42ec35fff,8c31aa42ec35bff,8031fffffffffff,,13800016896
6897,13,116.3784,40.0016,59,8831aa5729fffff,8931aa57283ffff,8a31aa572827fff,8b31aa57282efff,8c31aa57282edff,8031fffffffffff,,13800016897
6898,13,116.6515,40.3363,58,8831aa888bfffff,8931aa888a3ffff,8a31aa888a07fff,8b31aa888a03fff,8c31aa888a03bff,8031fffffffffff,,13800016898
6899,13,116.6769,39.902,58,8831aa7233fffff,8931aa72323ffff,8a31aa723217fff,8b31aa723215fff,8c31aa7232155ff,8031fffffffffff,,13800016899
6900,13,116.6552,39.8921,58,8831aa7049fffff,8931aa7048fffff,8a31aa7048d7fff,8b31aa7048d2fff,8c31aa7048d2dff,8031fffffffffff,,13800016900
6901,13,116.687,39.8977,58,8831aa72e5fffff,8931aa72e4fffff,8a31aa72e4c7fff,8b31aa72e4c5fff,8c31aa72e4c57ff,8031fffffffffff,,13800016901
6902,13,116.3093,39.9302,58,8831aa51bbfffff,8931aa51ba7ffff,8a31aa51ba5ffff,8b31aa51ba5dfff,8c31aa51ba5dbff,8031fffffffffff,,13800016902
6903,13,116.2799,39.9652,57,8831aa51c9fffff,8931aa51c8bffff,8a31aa51c88ffff,8b31aa51c88cfff,8c31aa51c88c3ff,8031fffffffffff,,13800016903
6904,13,121.3663,37.547,57,8830115419fffff,8930115418bffff,8a3011541887fff,8b3011541881fff,8c3011541881bff,8031fffffffffff,,13800016904
6905,13,116.2813,39.9384,57,8831aa5185fffff,8931aa51843ffff,8a31aa518437fff,8b31aa518433fff,8c31aa518433dff,8031fffffffffff,,13800016905
6906,13,116.4245,39.8665,57,8831aa4099fffff,8931aa40997ffff,8a31aa409947fff,8b31aa409944fff,8c31aa4099447ff,8031fffffffffff,,13800016906
6907,13,116.2948,39.9146,57,8831aa434bfffff,8931aa434a7ffff,8a31aa434a67fff,8b31aa434a63fff,8c31aa434a633ff,8031fffffffffff,,13800016907
6908,13,116.6461,40.339,57,8831aa8889fffff,8931aa88887ffff,8a31aa888847fff,8b31aa888846fff,8c31aa8888465ff,8031fffffffffff,,13800016908
6909,13,116.6632,40.1424,57,8831aa0351fffff,8931aa0351bffff,8a31aa03556ffff,8b31aa03556dfff,8c31aa03556d9ff,8031fffffffffff,,13800016909
6910,13,116.2818,39.9428,57,8831aa518dfffff,8931aa518cfffff,8a31aa518cd7fff,8b31aa518cd4fff,8c31aa518cd45ff,8031fffffffffff,,13800016910
6911,13,116.4748,40.0037,56,8831aa56a5fffff,8931aa56a4bffff,8a31aa56a4a7fff,8b31aa56a4a5fff,8c31aa56a4a5bff,8031fffffffffff,,13800016911
6912,13,116.33,39.9919,56,8831aa50c1fffff,8931aa50c0bffff,8a31aa50c0b7fff,8b31aa50c0b1fff,8c31aa50c0b15ff,8031fffffffffff,,13800016912
6913,13,116.2677,40.2149,56,8831aac141fffff,8931aac140fffff,8a31aac140f7fff,8b31aac140f6fff,8c31aac140f63ff,8031fffffffffff,,13800016913
6914,13,116.5802,40.0493,56,8831aa0a69fffff,8931aa0a683ffff,8a31aa0a6807fff,8b31aa0a6802fff,8c31aa0a68027ff,8031fffffffffff,,13800016914
6915,13,120.4627,36.0978,56,8830accd05fffff,8930accd047ffff,8a30accd0457fff,8b30accd0455fff,8c30accd0455dff,8031fffffffffff,,13800016915
6916,13,116.3701,39.84,56,8831aa41d3fffff,8931aa41d33ffff,8a31aa41d307fff,8b31aa41d301fff,8c31aa41d3015ff,8031fffffffffff,,13800016916
6917,13,116.6711,39.9041,56,8831aa7231fffff,8931aa72303ffff,8a31aa7230e7fff,8b31aa7230e4fff,8c31aa7230e49ff,8031fffffffffff,,13800016917
6918,13,116.3216,39.8782,56,8831aa4069fffff,8931aa4068bffff,8a31aa40689ffff,8b31aa40689bfff,8c31aa40689bbff,8031fffffffffff,,13800016918
6919,13,116.3042,39.9932,56,8831aa5015fffff,8931aa501cfffff,8a31aa501567fff,8b31aa501564fff,8c31aa5015645ff,8031fffffffffff,,13800016919
6920,13,116.3229,39.974,56,8831aa50e3fffff,8931aa50e3bffff,8a31aa50e39ffff,8b31aa50e39cfff,8c31aa50e39cbff,8031fffffffffff,,13800016920
6921,13,116.3077,39.9869,56,8831aa5017fffff,8931aa5017bffff,8a31aa50178ffff,8b31aa501781fff,8c31aa5017813ff,8031fffffffffff,,13800016921
6922,13,116.6525,40.3353,56,8831aa888bfffff,8931aa888afffff,8a31aa888ae7fff,8b31aa888ae0fff,8c31aa888ae0bff,8031fffffffffff,,13800016922
6923,13,116.4402,39.9859,56,8831aa5405fffff,8931aa5404fffff,8a31aa5404c7fff,8b31aa5404c4fff,8c31aa5404c45ff,8031fffffffffff,,13800016923
6924,13,116.4984,39.884,56,8831aa4447fffff,8931aa44477ffff,8a31aa444757fff,8b31aa444753fff,8c31aa4447535ff,8031fffffffffff,,13800016924
6925,13,116.4761,39.9891,56,8831aa5413fffff,8931aa54123ffff,8a31aa541217fff,8b31aa541213fff,8c31aa541213dff,8031fffffffffff,,13800016925
6926,13,116.488,39.9128,56,8831aa4629fffff,8931aa4628bffff,8a31aa4628affff,8b31aa4628a9fff,8c31aa4628a9bff,8031fffffffffff,,13800016926
6927,13,116.4628,39.978,56,8831aa543bfffff,8931aa543afffff,8a31aa543af7fff,8b31aa543af3fff,8c31aa543af31ff,8031fffffffffff,,13800016927
6928,13,116.4553,39.9985,55,8831aa540bfffff,8931aa540a3ffff,8a31aa540a2ffff,8b31aa540a2dfff,8c31aa540a2d5ff,8031fffffffffff,,13800016928
6929,13,116.4256,39.8641,55,8831aa4099fffff,8931aa40987ffff,8a31aa409847fff,8b31aa409844fff,8c31aa4098445ff,8031fffffffffff,,13800016929
6930,13,115.7991,28.6236,55,8841832589fffff,89418325887ffff,8a4183258857fff,8b4183258850fff,8c41832588501ff,8041fffffffffff,,13800016930
6931,13,116.3408,39.963,55,8831aa50bdfffff,8931aa50bc3ffff,8a31aa50bc37fff,8b31aa50bc34fff,8c31aa50bc34bff,8031fffffffffff,,13800016931
6932,13,116.3967,39.8999,55,8831aa4287fffff,8931aa42863ffff,8a31aa428617fff,8b31aa428616fff,8c31aa4286167ff,8031fffffffffff,,13800016932
6933,13,116.4306,39.9764,55,8831aa5421fffff,8931aa5421bffff,8a31aa5421affff,8b31aa542036fff,8c31aa542036dff,8031fffffffffff,,13800016933
6934,13,116.354,39.9777,55,8831aa509dfffff,8931aa509cbffff,8a31aa509ca7fff,8b31aa509ca0fff,8c31aa509ca05ff,8031fffffffffff,,13800016934
6935,13,116.4813,39.9158,55,8831aa4667fffff,8931aa46663ffff,8a31aa46661ffff,8b31aa466619fff,8c31aa4666193ff,8031fffffffffff,,13800016935
6936,13,116.6899,39.8826,55,8831aa72a5fffff,8931aa72a5bffff,8a31aa72a597fff,8b31aa72a595fff,8c31aa72a595bff,8031fffffffffff,,13800016936
6937,13,116.4155,40.0019,55,8831aa5717fffff,8931aa57163ffff,8a31aa57161ffff,8b31aa57161efff,8c31aa57161e1ff,8031fffffffffff,,13800016937
6938,13,116.5443,40.0319,55,8831aa0b49fffff,8931aa0b48fffff,8a31aa0b48e7fff,8b31aa0b48e4fff,8c31aa0b48e47ff,8031fffffffffff,,13800016938
6939,13,116.143,39.7294,55,8831819487fffff,8931819486fffff,8a31819486c7fff,8b31819486c3fff,8c31819486c33ff,8031fffffffffff,,13800016939
6940,13,116.4864,39.9544,55,8831aa54a7fffff,8931aa54a73ffff,8a31aa54a72ffff,8b31aa54a72cfff,8c31aa54a72c3ff,8031fffffffffff,,13800016940
6941,13,116.2564,39.9012,54,8831aa5abbfffff,8931aa5a94fffff,8a31aa5abb67fff,8b31aa5a94cbfff,8c31aa5abb659ff,8031fffffffffff,,13800016941
6942,13,116.3308,39.9054,54,8831aa4221fffff,8931aa4220fffff,8a31aa4220dffff,8b31aa4220d8fff,8c31aa4220d89ff,8031fffffffffff,,13800016942
6943,13,116.2426,40.2254,54,8831aad899fffff,8931aad899bffff,8a31aad899affff,8b31aad899a8fff,8c31aad899a8bff,8031fffffffffff,,13800016943
6944,13,116.3813,40.0078,54,8831aa5763fffff,8931aa57627ffff,8a31aa576247fff,8b31aa576243fff,8c31aa5762433ff,8031fffffffffff,,13800016944
6945,13,122.8324,45.6132,54,88312e31c5fffff,89312e31c4fffff,8a312e31c4cffff,8b312e31c4cefff,8c312e31c4ce9ff,8031fffffffffff,,13800016945
6946,13,121.1739,30.0774,54,884b34ba65fffff,894b34ba64bffff,8a4b34ba64affff,8b4b34ba64abfff,8c4b34ba64abbff,804bfffffffffff,,13800016946
6947,13,116.2641,39.91,54,8831aa5a91fffff,8931aa5a907ffff,8a31aa5a9067fff,8b31aa5a9062fff,8c31aa5a90621ff,8031fffffffffff,,13800016947
6948,13,116.2907,39.9875,54,8831aa5007fffff,8931aa50067ffff,8a31aa500647fff,8b31aa500644fff,8c31aa500644bff,8031fffffffffff,,13800016948
6949,13,116.1815,39.9298,54,8831aa5a01fffff,8931aa5a013ffff,8a31aa5a0137fff,8b31aa5a0136fff,8c31aa5a01363ff,8031fffffffffff,,13800016949
6950,13,116.3387,39.9138,54,8831aa422bfffff,8931aa422a7ffff,8a31aa422a77fff,8b31aa422a76fff,8c31aa422a763ff,8031fffffffffff,,13800016950
6951,13,116.4884,39.8993,54,8831aa4627fffff,8931aa46263ffff,8a31aa462617fff,8b31aa462615fff,8c31aa4626119ff,8031fffffffffff,,13800016951
6952,13,116.3022,39.9043,54,8831aa4355fffff,8931aa43547ffff,8a31aa435447fff,8b31aa435444fff,8c31aa4354445ff,8031fffffffffff,,13800016952
6953,13,104.0187,30.7043,54,8840e3ccd7fffff,8940e3ccd63ffff,8a40e3ccd627fff,8b40e3ccd622fff,8c40e3ccd622dff,8041fffffffffff,,13800016953
6954,13,116.3014,39.9734,54,8831aa5033fffff,8931aa5032bffff,8a31aa5032a7fff,8b31aa5032a0fff,8c31aa5032a03ff,8031fffffffffff,,13800016954
6955,13,116.648,40.1373,54,8831aa0347fffff,8931aa03467ffff,8a31aa034667fff,8b31aa034663fff,8c31aa034663dff,8031fffffffffff,,13800016955
6956,13,116.4929,39.8968,53,8831aa4449fffff,8931aa4449bffff,8a31aa444997fff,8b31aa444991fff,8c31aa4449919ff,8031fffffffffff,,13800016956
6957,13,116.2646,39.9142,53,8831aa5a9bfffff,8931aa5a9bbffff,8a31aa5a9b87fff,8b31aa5a9b86fff,8c31aa5a9b86dff,8031fffffffffff,,13800016957
6958,13,116.2146,39.932,53,8831aa5a1bfffff,8931aa5a1a3ffff,8a31aa5a1a07fff,8b31aa5a1a05fff,8c31aa5a1a051ff,8031fffffffffff,,13800016958
6959,13,117.0048,32.6279,53,8830944449fffff,8930944448fffff,8a30944448f7fff,8b30944448f0fff,8c30944448f0bff,8041fffffffffff,,13800016959
6960,13,116.2504,40.2311,53,8831aac325fffff,8931aac3253ffff,8a31aac3251ffff,8b31aac32511fff,8c31aac325113ff,8031fffffffffff,,13800016960
6961,13,116.466,39.9402,53,8831aa5595fffff,8931aa55957ffff,8a31aa559cdffff,8b31aa559566fff,8c31aa559cd97ff,8031fffffffffff,,13800016961
6962,13,116.3377,39.9797,53,8831aa508dfffff,8931aa508c7ffff,8a31aa508c6ffff,8b31aa508c6afff,8c31aa508c6a3ff,8031fffffffffff,,13800016962
6963,13,116.6563,39.9108,53,8831aa722bfffff,8931aa722a3ffff,8a31aa722a2ffff,8b31aa722a29fff,8c31aa722a29dff,8031fffffffffff,,13800016963
6964,13,116.3456,39.9295,53,8831aa4201fffff,8931aa4208fffff,8a31aa420167fff,8b31aa420164fff,8c31aa4201641ff,8031fffffffffff,,13800016964
6965,13,114.4674,38.073,53,88318264d5fffff,89318264d57ffff,8a318264d54ffff,8b318264d54cfff,8c318264d54c5ff,8031fffffffffff,,13800016965
6966,13,116.8786,40.3783,53,8831aabb53fffff,8931aabb537ffff,8a31aabb5357fff,8b31aabb5353fff,8c31aabb53539ff,8031fffffffffff,,13800016966
6967,13,116.3002,39.8402,52,8831aa4103fffff,8931aa41033ffff,8a31aa410317fff,8b31aa410314fff,8c31aa4103145ff,8031fffffffffff,,13800016967
6968,13,116.3372,39.8901,52,8831aa4041fffff,8931aa4040bffff,8a31aa4040affff,8b31aa4040adfff,8c31aa4040ad1ff,8031fffffffffff,,13800016968
6969,13,116.3008,39.8392,52,8831aa4103fffff,8931aa4103bffff,8a31aa4103affff,8b31aa4103adfff,8c31aa4103ad7ff,8031fffffffffff,,13800016969
6970,13,116.5307,39.9312,52,8831aa461bfffff,8931aa461b3ffff,8a31aa461b37fff,8b31aa461b30fff,8c31aa461b305ff,8031fffffffffff,,13800016970
6971,13,116.3484,39.8312,52,8831aa4189fffff,8931aa41883ffff,8a31aa418827fff,8b31aa418822fff,8c31aa4188223ff,8031fffffffffff,,13800016971
6972,13,116.308,39.8736,52,8831aa4333fffff,8931aa43333ffff,8a31aa43331ffff,8b31aa433319fff,8c31aa4333193ff,8031fffffffffff,,13800016972
6973,13,116.1554,39.74,52,883181949dfffff,893181949cbffff,8a3181949caffff,8b3181949cabfff,8c3181949ca95ff,8031fffffffffff,,13800016973
6974,13,116.4241,39.9692,52,8831aa5425fffff,8931aa5424bffff,8a31aa5424affff,8b31aa5424abfff,8c31aa5424ab9ff,8031fffffffffff,,13800016974
6975,13,116.6026,40.0557,52,8831aa0a43fffff,8931aa0a423ffff,8a31aa0a421ffff,8b31aa0a421efff,8c31aa0a421e3ff,8031fffffffffff,,13800016975
6976,13,116.4012,39.9666,52,8831aa550bfffff,8931aa550b3ffff,8a31aa550b07fff,8b31aa550b00fff,8c31aa550b00dff,8031fffffffffff,,13800016976
6977,13,116.6432,40.3028,51,8831aa124bfffff,8931aa124bbffff,8a31aa124baffff,8b31aa124babfff,8c31aa124bab3ff,8031fffffffffff,,13800016977
6978,13,120.4458,41.5619,51,88311b0ec1fffff,89311b0ec0fffff,8a311b0ec08ffff,8b311b0ec089fff,8c311b0ec0897ff,8031fffffffffff,,13800016978
6979,13,116.3454,39.9545,51,8831aa50b5fffff,8931aa50b47ffff,8a31aa50b447fff,8b31aa50b442fff,8c31aa50b4423ff,8031fffffffffff,,13800016979
6980,13,116.8633,40.3732,51,8831aabb55fffff,8931aabb54fffff,8a31aabb54e7fff,8b31aabb54e0fff,8c31aabb54e0dff,8031fffffffffff,,13800016980
6981,13,116.6434,39.9047,51,8831aa7221fffff,8931aa7221bffff,8a31aa722197fff,8b31aa722190fff,8c31aa722190bff,8031fffffffffff,,13800016981
6982,13,116.666,39.8804,51,8831aa7009fffff,8931aa70097ffff,8a31aa700947fff,8b31aa700943fff,8c31aa7009431ff,8031fffffffffff,,13800016982
6983,13,116.2972,39.8881,51,8831aa4303fffff,8931aa4302bffff,8a31aa43039ffff,8b31aa43039bfff,8c31aa43039b3ff,8031fffffffffff,,13800016983
6984,13,116.3319,39.9334,51,8831aa4247fffff,8931aa426b7ffff,8a31aa426b6ffff,8b31aa4246b6fff,8c31aa4246b6dff,8031fffffffffff,,13800016984
6985,13,116.4109,39.9005,51,8831aa4295fffff,8931aa4294bffff,8a31aa429487fff,8b31aa429480fff,8c31aa4294805ff,8031fffffffffff,,13800016985
6986,13,116.4109,39.9012,51,8831aa4295fffff,8931aa4294bffff,8a31aa4294a7fff,8b31aa4294a2fff,8c31aa4294a23ff,8031fffffffffff,,13800016986
6987,13,116.6881,39.8774,51,8831aa7019fffff,8931aa70187ffff,8a31aa701857fff,8b31aa701856fff,8c31aa7018561ff,8031fffffffffff,,13800016987
6988,13,116.4423,39.9698,51,8831aa55c9fffff,8931aa55c97ffff,8a31aa55c967fff,8b31aa55c964fff,8c31aa55c9647ff,8031fffffffffff,,13800016988
6989,13,116.2452,40.2133,50,8831aad897fffff,8931aad8973ffff,8a31aad8972ffff,8b31aad8972cfff,8c31aad897289ff,8031fffffffffff,,13800016989
6990,13,116.6856,39.8971,50,8831aa72e5fffff,8931aa72e4fffff,8a31aa72e4d7fff,8b31aa72e4d4fff,8c31aa72e4d43ff,8031fffffffffff,,13800016990
6991,13,114.8934,40.8368,50,8831a3543bfffff,8931a3543a7ffff,8a31a3543a77fff,8b31a3543a71fff,8c31a3543a715ff,8031fffffffffff,,13800016991
6992,13,116.3229,39.8792,50,8831aa4069fffff,8931aa4068fffff,8a31aa40688ffff,8b31aa406889fff,8c31aa406889bff,8031fffffffffff,,13800016992
6993,13,116.6419,39.9032,50,8831aa7225fffff,8931aa72257ffff,8a31aa722547fff,8b31aa722544fff,8c31aa7225445ff,8031fffffffffff,,13800016993
